transaction_id,is_fraud
TXN105880,0.0
TXN105881,0.0
TXN105882,0.0
TXN105883,0.0
TXN105884,1.0
TXN105885,0.0
TXN105886,0.0
TXN105887,0.0
TXN105888,0.0
TXN105889,0.0
TXN105890,0.0
TXN105891,0.0
TXN105892,0.0
TXN105893,0.0
TXN105894,0.0
TXN105895,0.0
TXN105896,0.0
TXN105897,0.0
TXN105898,1.0
TXN105899,0.0
TXN105900,0.0
TXN105901,0.0
TXN105902,1.0
TXN105903,0.0
TXN105904,0.0
TXN105905,0.0
TXN105906,0.0
TXN105907,0.0
TXN105908,0.0
TXN105909,0.0
TXN105910,0.0
TXN105911,
TXN105912,0.0
TXN105913,0.0
TXN105914,0.0
TXN105915,0.0
TXN105916,0.0
TXN105917,0.0
TXN105918,0.0
TXN105919,0.0
TXN105920,0.0
TXN105921,0.0
TXN105922,0.0
TXN105923,0.0
TXN105924,0.0
TXN105925,0.0
TXN105926,0.0
TXN105927,0.0
TXN105928,0.0
TXN105929,0.0
TXN105930,0.0
TXN105931,0.0
TXN105932,0.0
TXN105933,0.0
TXN105934,0.0
TXN105935,0.0
TXN105936,0.0
TXN105937,0.0
TXN105938,0.0
TXN105939,0.0
TXN105940,0.0
TXN105941,0.0
TXN105942,0.0
TXN105943,0.0
TXN105944,0.0
TXN105945,
TXN105946,0.0
TXN105947,0.0
TXN105948,0.0
TXN105949,0.0
TXN105950,0.0
TXN105951,0.0
TXN105952,0.0
TXN105953,0.0
TXN105954,0.0
TXN105955,0.0
TXN105956,0.0
TXN105957,0.0
TXN105958,
TXN105959,1.0
TXN105960,
TXN105961,0.0
TXN105962,0.0
TXN105963,0.0
TXN105964,0.0
TXN105965,0.0
TXN105966,1.0
TXN105967,0.0
TXN105968,0.0
TXN105969,0.0
TXN105970,0.0
TXN105971,0.0
TXN105972,0.0
TXN105973,0.0
TXN105974,0.0
TXN105975,0.0
TXN105976,0.0
TXN105977,0.0
TXN105978,0.0
TXN105979,0.0
TXN105980,0.0
TXN105981,1.0
TXN105982,0.0
TXN105983,0.0
TXN105984,0.0
TXN105985,0.0
TXN105986,0.0
TXN105987,0.0
TXN105988,
TXN105989,0.0
TXN105990,0.0
TXN105991,0.0
TXN105992,0.0
TXN105993,0.0
TXN105994,0.0
TXN105995,0.0
TXN105996,0.0
TXN105997,0.0
TXN105998,0.0
TXN105999,0.0
TXN106000,0.0
TXN106001,0.0
TXN106002,0.0
TXN106003,0.0
TXN106004,0.0
TXN106005,0.0
TXN106006,1.0
TXN106007,0.0
TXN106008,0.0
TXN106009,0.0
TXN106010,1.0
TXN106011,0.0
TXN106012,0.0
TXN106013,0.0
TXN106014,0.0
TXN106015,0.0
TXN106016,0.0
TXN106017,0.0
TXN106018,0.0
TXN106019,0.0
TXN106020,0.0
TXN106021,0.0
TXN106022,0.0
TXN106023,0.0
TXN106024,0.0
TXN106025,0.0
TXN106026,0.0
TXN106027,1.0
TXN106028,0.0
TXN106029,0.0
TXN106030,1.0
TXN106031,0.0
TXN106032,0.0
TXN106033,0.0
TXN106034,0.0
TXN106035,1.0
TXN106036,0.0
TXN106037,0.0
TXN106038,0.0
TXN106039,0.0
TXN106040,0.0
TXN106041,0.0
TXN106042,0.0
TXN106043,
TXN106044,0.0
TXN106045,0.0
TXN106046,1.0
TXN106047,0.0
TXN106048,1.0
TXN106049,0.0
TXN106050,0.0
TXN106051,0.0
TXN106052,0.0
TXN106053,1.0
TXN106054,1.0
TXN106055,0.0
TXN106056,0.0
TXN106057,0.0
TXN106058,0.0
TXN106059,0.0
TXN106060,0.0
TXN106061,0.0
TXN106062,0.0
TXN106063,0.0
TXN106064,0.0
TXN106065,0.0
TXN106066,0.0
TXN106067,1.0
TXN106068,0.0
TXN106069,0.0
TXN106070,0.0
TXN106071,0.0
TXN106072,0.0
TXN106073,0.0
TXN106074,0.0
TXN106075,0.0
TXN106076,0.0
TXN106077,0.0
TXN106078,0.0
TXN106079,1.0
TXN106080,0.0
TXN106081,0.0
TXN106082,0.0
TXN106083,
TXN106084,0.0
TXN106085,0.0
TXN106086,0.0
TXN106087,0.0
TXN106088,0.0
TXN106089,0.0
TXN106090,0.0
TXN106091,0.0
TXN106092,0.0
TXN106093,0.0
TXN106094,0.0
TXN106095,0.0
TXN106096,0.0
TXN106097,0.0
TXN106098,0.0
TXN106099,0.0
TXN106100,0.0
TXN106101,0.0
TXN106102,0.0
TXN106103,0.0
TXN106104,0.0
TXN106105,0.0
TXN106106,0.0
TXN106107,0.0
TXN106108,0.0
TXN106109,0.0
TXN106110,0.0
TXN106111,0.0
TXN106112,0.0
TXN106113,0.0
TXN106114,0.0
TXN106115,0.0
TXN106116,0.0
TXN106117,0.0
TXN106118,0.0
TXN106119,0.0
TXN106120,0.0
TXN106121,0.0
TXN106122,0.0
TXN106123,0.0
TXN106124,0.0
TXN106125,0.0
TXN106126,
TXN106127,0.0
TXN106128,0.0
TXN106129,0.0
TXN106130,0.0
TXN106131,0.0
TXN106132,0.0
TXN106133,0.0
TXN106134,0.0
TXN106135,0.0
TXN106136,0.0
TXN106137,0.0
TXN106138,0.0
TXN106139,0.0
TXN106140,0.0
TXN106141,0.0
TXN106142,0.0
TXN106143,0.0
TXN106144,0.0
TXN106145,0.0
TXN106146,0.0
TXN106147,0.0
TXN106148,0.0
TXN106149,0.0
TXN106150,0.0
TXN106151,1.0
TXN106152,0.0
TXN106153,0.0
TXN106154,0.0
TXN106155,0.0
TXN106156,0.0
TXN106157,
TXN106158,0.0
TXN106159,0.0
TXN106160,0.0
TXN106161,0.0
TXN106162,0.0
TXN106163,0.0
TXN106164,1.0
TXN106165,0.0
TXN106166,0.0
TXN106167,0.0
TXN106168,
TXN106169,0.0
TXN106170,0.0
TXN106171,0.0
TXN106172,0.0
TXN106173,0.0
TXN106174,0.0
TXN106175,0.0
TXN106176,0.0
TXN106177,0.0
TXN106178,0.0
TXN106179,0.0
TXN106180,0.0
TXN106181,0.0
TXN106182,
TXN106183,0.0
TXN106184,0.0
TXN106185,0.0
TXN106186,0.0
TXN106187,1.0
TXN106188,0.0
TXN106189,0.0
TXN106190,0.0
TXN106191,0.0
TXN106192,0.0
TXN106193,0.0
TXN106194,0.0
TXN106195,0.0
TXN106196,0.0
TXN106197,0.0
TXN106198,0.0
TXN106199,0.0
TXN106200,0.0
TXN106201,0.0
TXN106202,0.0
TXN106203,0.0
TXN106204,0.0
TXN106205,0.0
TXN106206,0.0
TXN106207,0.0
TXN106208,0.0
TXN106209,0.0
TXN106210,0.0
TXN106211,0.0
TXN106212,0.0
TXN106213,0.0
TXN106214,0.0
TXN106215,0.0
TXN106216,0.0
TXN106217,0.0
TXN106218,0.0
TXN106219,0.0
TXN106220,0.0
TXN106221,0.0
TXN106222,0.0
TXN106223,0.0
TXN106224,0.0
TXN106225,1.0
TXN106226,0.0
TXN106227,0.0
TXN106228,0.0
TXN106229,0.0
TXN106230,0.0
TXN106231,0.0
TXN106232,0.0
TXN106233,0.0
TXN106234,0.0
TXN106235,0.0
TXN106236,0.0
TXN106237,0.0
TXN106238,0.0
TXN106239,0.0
TXN106240,0.0
TXN106241,0.0
TXN106242,
TXN106243,0.0
TXN106244,0.0
TXN106245,0.0
TXN106246,0.0
TXN106247,0.0
TXN106248,0.0
TXN106249,0.0
TXN106250,
TXN106251,0.0
TXN106252,0.0
TXN106253,0.0
TXN106254,0.0
TXN106255,0.0
TXN106256,0.0
TXN106257,0.0
TXN106258,0.0
TXN106259,0.0
TXN106260,0.0
TXN106261,0.0
TXN106262,0.0
TXN106263,0.0
TXN106264,0.0
TXN106265,0.0
TXN106266,0.0
TXN106267,0.0
TXN106268,0.0
TXN106269,0.0
TXN106270,0.0
TXN106271,0.0
TXN106272,0.0
TXN106273,0.0
TXN106274,0.0
TXN106275,0.0
TXN106276,0.0
TXN106277,0.0
TXN106278,0.0
TXN106279,0.0
TXN106280,0.0
TXN106281,0.0
TXN106282,0.0
TXN106283,0.0
TXN106284,0.0
TXN106285,0.0
TXN106286,1.0
TXN106287,0.0
TXN106288,0.0
TXN106289,0.0
TXN106290,0.0
TXN106291,0.0
TXN106292,0.0
TXN106293,1.0
TXN106294,0.0
TXN106295,0.0
TXN106296,0.0
TXN106297,0.0
TXN106298,1.0
TXN106299,0.0
TXN106300,0.0
TXN106301,0.0
TXN106302,0.0
TXN106303,0.0
TXN106304,0.0
TXN106305,0.0
TXN106306,0.0
TXN106307,1.0
TXN106308,0.0
TXN106309,0.0
TXN106310,0.0
TXN106311,0.0
TXN106312,0.0
TXN106313,0.0
TXN106314,0.0
TXN106315,0.0
TXN106316,0.0
TXN106317,0.0
TXN106318,0.0
TXN106319,0.0
TXN106320,0.0
TXN106321,0.0
TXN106322,0.0
TXN106323,0.0
TXN106324,0.0
TXN106325,0.0
TXN106326,0.0
TXN106327,0.0
TXN106328,0.0
TXN106329,0.0
TXN106330,0.0
TXN106331,0.0
TXN106332,0.0
TXN106333,0.0
TXN106334,0.0
TXN106335,0.0
TXN106336,0.0
TXN106337,0.0
TXN106338,0.0
TXN106339,0.0
TXN106340,
TXN106341,1.0
TXN106342,0.0
TXN106343,0.0
TXN106344,0.0
TXN106345,0.0
TXN106346,0.0
TXN106347,0.0
TXN106348,0.0
TXN106349,0.0
TXN106350,0.0
TXN106351,0.0
TXN106352,0.0
TXN106353,0.0
TXN106354,0.0
TXN106355,0.0
TXN106356,0.0
TXN106357,0.0
TXN106358,0.0
TXN106359,0.0
TXN106360,0.0
TXN106361,0.0
TXN106362,0.0
TXN106363,0.0
TXN106364,0.0
TXN106365,0.0
TXN106366,
TXN106367,
TXN106368,0.0
TXN106369,0.0
TXN106370,0.0
TXN106371,1.0
TXN106372,0.0
TXN106373,0.0
TXN106374,0.0
TXN106375,0.0
TXN106376,
TXN106377,0.0
TXN106378,0.0
TXN106379,0.0
TXN106380,0.0
TXN106381,0.0
TXN106382,0.0
TXN106383,0.0
TXN106384,0.0
TXN106385,0.0
TXN106386,0.0
TXN106387,0.0
TXN106388,0.0
TXN106389,0.0
TXN106390,0.0
TXN106391,0.0
TXN106392,0.0
TXN106393,0.0
TXN106394,0.0
TXN106395,
TXN106396,0.0
TXN106397,0.0
TXN106398,0.0
TXN106399,0.0
TXN106400,0.0
TXN106401,0.0
TXN106402,0.0
TXN106403,0.0
TXN106404,0.0
TXN106405,0.0
TXN106406,0.0
TXN106407,0.0
TXN106408,0.0
TXN106409,0.0
TXN106410,0.0
TXN106411,0.0
TXN106412,0.0
TXN106413,0.0
TXN106414,0.0
TXN106415,0.0
TXN106416,0.0
TXN106417,0.0
TXN106418,0.0
TXN106419,1.0
TXN106420,0.0
TXN106421,0.0
TXN106422,0.0
TXN106423,0.0
TXN106424,0.0
TXN106425,0.0
TXN106426,0.0
TXN106427,0.0
TXN106428,0.0
TXN106429,0.0
TXN106430,0.0
TXN106431,0.0
TXN106432,0.0
TXN106433,0.0
TXN106434,0.0
TXN106435,0.0
TXN106436,0.0
TXN106437,0.0
TXN106438,0.0
TXN106439,0.0
TXN106440,0.0
TXN106441,
TXN106442,0.0
TXN106443,0.0
TXN106444,0.0
TXN106445,0.0
TXN106446,0.0
TXN106447,0.0
TXN106448,0.0
TXN106449,0.0
TXN106450,0.0
TXN106451,0.0
TXN106452,0.0
TXN106453,0.0
TXN106454,0.0
TXN106455,0.0
TXN106456,0.0
TXN106457,0.0
TXN106458,0.0
TXN106459,0.0
TXN106460,0.0
TXN106461,0.0
TXN106462,0.0
TXN106463,
TXN106464,0.0
TXN106465,0.0
TXN106466,0.0
TXN106467,0.0
TXN106468,0.0
TXN106469,0.0
TXN106470,1.0
TXN106471,0.0
TXN106472,0.0
TXN106473,0.0
TXN106474,0.0
TXN106475,0.0
TXN106476,0.0
TXN106477,0.0
TXN106478,0.0
TXN106479,0.0
TXN106480,0.0
TXN106481,0.0
TXN106482,0.0
TXN106483,0.0
TXN106484,0.0
TXN106485,1.0
TXN106486,0.0
TXN106487,0.0
TXN106488,0.0
TXN106489,0.0
TXN106490,0.0
TXN106491,
TXN106492,0.0
TXN106493,0.0
TXN106494,0.0
TXN106495,0.0
TXN106496,0.0
TXN106497,0.0
TXN106498,0.0
TXN106499,0.0
TXN106500,0.0
TXN106501,0.0
TXN106502,0.0
TXN106503,0.0
TXN106504,0.0
TXN106505,0.0
TXN106506,0.0
TXN106507,0.0
TXN106508,0.0
TXN106509,0.0
TXN106510,0.0
TXN106511,0.0
TXN106512,0.0
TXN106513,0.0
TXN106514,0.0
TXN106515,0.0
TXN106516,0.0
TXN106517,0.0
TXN106518,1.0
TXN106519,0.0
TXN106520,0.0
TXN106521,0.0
TXN106522,0.0
TXN106523,0.0
TXN106524,
TXN106525,0.0
TXN106526,0.0
TXN106527,0.0
TXN106528,0.0
TXN106529,0.0
TXN106530,0.0
TXN106531,0.0
TXN106532,0.0
TXN106533,0.0
TXN106534,0.0
TXN106535,0.0
TXN106536,0.0
TXN106537,0.0
TXN106538,0.0
TXN106539,0.0
TXN106540,0.0
TXN106541,0.0
TXN106542,0.0
TXN106543,1.0
TXN106544,0.0
TXN106545,0.0
TXN106546,0.0
TXN106547,
TXN106548,0.0
TXN106549,0.0
TXN106550,0.0
TXN106551,0.0
TXN106552,0.0
TXN106553,0.0
TXN106554,0.0
TXN106555,0.0
TXN106556,0.0
TXN106557,0.0
TXN106558,0.0
TXN106559,0.0
TXN106560,0.0
TXN106561,0.0
TXN106562,0.0
TXN106563,0.0
TXN106564,0.0
TXN106565,1.0
TXN106566,0.0
TXN106567,0.0
TXN106568,0.0
TXN106569,1.0
TXN106570,0.0
TXN106571,0.0
TXN106572,0.0
TXN106573,0.0
TXN106574,0.0
TXN106575,0.0
TXN106576,0.0
TXN106577,0.0
TXN106578,0.0
TXN106579,
TXN106580,0.0
TXN106581,0.0
TXN106582,0.0
TXN106583,0.0
TXN106584,0.0
TXN106585,0.0
TXN106586,0.0
TXN106587,0.0
TXN106588,0.0
TXN106589,
TXN106590,0.0
TXN106591,0.0
TXN106592,0.0
TXN106593,0.0
TXN106594,0.0
TXN106595,0.0
TXN106596,0.0
TXN106597,0.0
TXN106598,0.0
TXN106599,0.0
TXN106600,0.0
TXN106601,0.0
TXN106602,0.0
TXN106603,0.0
TXN106604,0.0
TXN106605,0.0
TXN106606,0.0
TXN106607,0.0
TXN106608,0.0
TXN106609,0.0
TXN106610,0.0
TXN106611,0.0
TXN106612,0.0
TXN106613,0.0
TXN106614,0.0
TXN106615,0.0
TXN106616,0.0
TXN106617,1.0
TXN106618,
TXN106619,1.0
TXN106620,0.0
TXN106621,0.0
TXN106622,0.0
TXN106623,0.0
TXN106624,0.0
TXN106625,0.0
TXN106626,0.0
TXN106627,0.0
TXN106628,0.0
TXN106629,0.0
TXN106630,0.0
TXN106631,0.0
TXN106632,0.0
TXN106633,0.0
TXN106634,0.0
TXN106635,0.0
TXN106636,0.0
TXN106637,0.0
TXN106638,0.0
TXN106639,0.0
TXN106640,0.0
TXN106641,0.0
TXN106642,0.0
TXN106643,
TXN106644,0.0
TXN106645,0.0
TXN106646,0.0
TXN106647,0.0
TXN106648,0.0
TXN106649,0.0
TXN106650,0.0
TXN106651,0.0
TXN106652,0.0
TXN106653,0.0
TXN106654,0.0
TXN106655,0.0
TXN106656,0.0
TXN106657,0.0
TXN106658,0.0
TXN106659,0.0
TXN106660,0.0
TXN106661,0.0
TXN106662,0.0
TXN106663,0.0
TXN106664,1.0
TXN106665,0.0
TXN106666,0.0
TXN106667,0.0
TXN106668,0.0
TXN106669,0.0
TXN106670,0.0
TXN106671,0.0
TXN106672,0.0
TXN106673,0.0
TXN106674,0.0
TXN106675,0.0
TXN106676,0.0
TXN106677,0.0
TXN106678,0.0
TXN106679,0.0
TXN106680,0.0
TXN106681,0.0
TXN106682,0.0
TXN106683,0.0
TXN106684,0.0
TXN106685,0.0
TXN106686,0.0
TXN106687,0.0
TXN106688,0.0
TXN106689,0.0
TXN106690,0.0
TXN106691,0.0
TXN106692,0.0
TXN106693,0.0
TXN106694,0.0
TXN106695,0.0
TXN106696,0.0
TXN106697,0.0
TXN106698,0.0
TXN106699,0.0
TXN106700,0.0
TXN106701,0.0
TXN106702,0.0
TXN106703,0.0
TXN106704,0.0
TXN106705,0.0
TXN106706,0.0
TXN106707,0.0
TXN106708,0.0
TXN106709,0.0
TXN106710,0.0
TXN106711,0.0
TXN106712,0.0
TXN106713,0.0
TXN106714,0.0
TXN106715,0.0
TXN106716,0.0
TXN106717,0.0
TXN106718,0.0
TXN106719,0.0
TXN106720,0.0
TXN106721,0.0
TXN106722,0.0
TXN106723,0.0
TXN106724,1.0
TXN106725,0.0
TXN106726,0.0
TXN106727,0.0
TXN106728,0.0
TXN106729,0.0
TXN106730,0.0
TXN106731,0.0
TXN106732,0.0
TXN106733,0.0
TXN106734,0.0
TXN106735,0.0
TXN106736,0.0
TXN106737,0.0
TXN106738,0.0
TXN106739,0.0
TXN106740,0.0
TXN106741,0.0
TXN106742,0.0
TXN106743,0.0
TXN106744,0.0
TXN106745,0.0
TXN106746,0.0
TXN106747,0.0
TXN106748,0.0
TXN106749,0.0
TXN106750,1.0
TXN106751,0.0
TXN106752,0.0
TXN106753,0.0
TXN106754,0.0
TXN106755,0.0
TXN106756,0.0
TXN106757,0.0
TXN106758,0.0
TXN106759,0.0
TXN106760,0.0
TXN106761,0.0
TXN106762,0.0
TXN106763,0.0
TXN106764,0.0
TXN106765,0.0
TXN106766,0.0
TXN106767,0.0
TXN106768,0.0
TXN106769,
TXN106770,0.0
TXN106771,0.0
TXN106772,0.0
TXN106773,0.0
TXN106774,0.0
TXN106775,0.0
TXN106776,0.0
TXN106777,0.0
TXN106778,0.0
TXN106779,0.0
TXN106780,0.0
TXN106781,
TXN106782,0.0
TXN106783,
TXN106784,0.0
TXN106785,0.0
TXN106786,0.0
TXN106787,0.0
TXN106788,0.0
TXN106789,0.0
TXN106790,0.0
TXN106791,0.0
TXN106792,0.0
TXN106793,0.0
TXN106794,0.0
TXN106795,0.0
TXN106796,0.0
TXN106797,0.0
TXN106798,0.0
TXN106799,0.0
TXN106800,0.0
TXN106801,0.0
TXN106802,0.0
TXN106803,0.0
TXN106804,0.0
TXN106805,0.0
TXN106806,0.0
TXN106807,0.0
TXN106808,0.0
TXN106809,0.0
TXN106810,0.0
TXN106811,0.0
TXN106812,0.0
TXN106813,0.0
TXN106814,0.0
TXN106815,0.0
TXN106816,0.0
TXN106817,0.0
TXN106818,0.0
TXN106819,0.0
TXN106820,0.0
TXN106821,0.0
TXN106822,0.0
TXN106823,0.0
TXN106824,0.0
TXN106825,1.0
TXN106826,0.0
TXN106827,1.0
TXN106828,0.0
TXN106829,0.0
TXN106830,0.0
TXN106831,0.0
TXN106832,0.0
TXN106833,0.0
TXN106834,0.0
TXN106835,0.0
TXN106836,0.0
TXN106837,0.0
TXN106838,0.0
TXN106839,1.0
TXN106840,0.0
TXN106841,0.0
TXN106842,0.0
TXN106843,0.0
TXN106844,0.0
TXN106845,0.0
TXN106846,0.0
TXN106847,0.0
TXN106848,0.0
TXN106849,0.0
TXN106850,0.0
TXN106851,0.0
TXN106852,0.0
TXN106853,1.0
TXN106854,0.0
TXN106855,0.0
TXN106856,0.0
TXN106857,0.0
TXN106858,0.0
TXN106859,0.0
TXN106860,1.0
TXN106861,
TXN106862,0.0
TXN106863,0.0
TXN106864,1.0
TXN106865,0.0
TXN106866,0.0
TXN106867,0.0
TXN106868,0.0
TXN106869,0.0
TXN106870,0.0
TXN106871,0.0
TXN106872,0.0
TXN106873,0.0
TXN106874,0.0
TXN106875,0.0
TXN106876,0.0
TXN106877,0.0
TXN106878,0.0
TXN106879,0.0
TXN106880,0.0
TXN106881,0.0
TXN106882,0.0
TXN106883,0.0
TXN106884,0.0
TXN106885,
TXN106886,0.0
TXN106887,0.0
TXN106888,0.0
TXN106889,0.0
TXN106890,0.0
TXN106891,0.0
TXN106892,0.0
TXN106893,0.0
TXN106894,0.0
TXN106895,0.0
TXN106896,0.0
TXN106897,0.0
TXN106898,0.0
TXN106899,0.0
TXN106900,0.0
TXN106901,0.0
TXN106902,0.0
TXN106903,0.0
TXN106904,0.0
TXN106905,0.0
TXN106906,0.0
TXN106907,1.0
TXN106908,0.0
TXN106909,0.0
TXN106910,0.0
TXN106911,0.0
TXN106912,0.0
TXN106913,0.0
TXN106914,0.0
TXN106915,0.0
TXN106916,0.0
TXN106917,0.0
TXN106918,0.0
TXN106919,0.0
TXN106920,0.0
TXN106921,0.0
TXN106922,0.0
TXN106923,1.0
TXN106924,
TXN106925,0.0
TXN106926,
TXN106927,0.0
TXN106928,0.0
TXN106929,0.0
TXN106930,0.0
TXN106931,0.0
TXN106932,
TXN106933,
TXN106934,0.0
TXN106935,0.0
TXN106936,0.0
TXN106937,0.0
TXN106938,0.0
TXN106939,0.0
TXN106940,0.0
TXN106941,0.0
TXN106942,0.0
TXN106943,1.0
TXN106944,0.0
TXN106945,0.0
TXN106946,0.0
TXN106947,1.0
TXN106948,0.0
TXN106949,0.0
TXN106950,1.0
TXN106951,0.0
TXN106952,0.0
TXN106953,0.0
TXN106954,0.0
TXN106955,0.0
TXN106956,0.0
TXN106957,0.0
TXN106958,
TXN106959,0.0
TXN106960,0.0
TXN106961,0.0
TXN106962,0.0
TXN106963,0.0
TXN106964,0.0
TXN106965,0.0
TXN106966,0.0
TXN106967,0.0
TXN106968,0.0
TXN106969,0.0
TXN106970,0.0
TXN106971,0.0
TXN106972,0.0
TXN106973,0.0
TXN106974,0.0
TXN106975,0.0
TXN106976,0.0
TXN106977,0.0
TXN106978,0.0
TXN106979,0.0
TXN106980,0.0
TXN106981,1.0
TXN106982,0.0
TXN106983,0.0
TXN106984,0.0
TXN106985,0.0
TXN106986,0.0
TXN106987,0.0
TXN106988,0.0
TXN106989,0.0
TXN106990,0.0
TXN106991,0.0
TXN106992,0.0
TXN106993,0.0
TXN106994,0.0
TXN106995,0.0
TXN106996,0.0
TXN106997,0.0
TXN106998,0.0
TXN106999,0.0
TXN107000,0.0
TXN107001,0.0
TXN107002,0.0
TXN107003,0.0
TXN107004,0.0
TXN107005,0.0
TXN107006,0.0
TXN107007,0.0
TXN107008,0.0
TXN107009,0.0
TXN107010,0.0
TXN107011,0.0
TXN107012,0.0
TXN107013,1.0
TXN107014,0.0
TXN107015,0.0
TXN107016,0.0
TXN107017,0.0
TXN107018,0.0
TXN107019,0.0
TXN107020,0.0
TXN107021,0.0
TXN107022,0.0
TXN107023,0.0
TXN107024,0.0
TXN107025,0.0
TXN107026,0.0
TXN107027,0.0
TXN107028,0.0
TXN107029,0.0
TXN107030,0.0
TXN107031,0.0
TXN107032,0.0
TXN107033,0.0
TXN107034,0.0
TXN107035,0.0
TXN107036,0.0
TXN107037,0.0
TXN107038,0.0
TXN107039,0.0
TXN107040,0.0
TXN107041,0.0
TXN107042,0.0
TXN107043,0.0
TXN107044,0.0
TXN107045,0.0
TXN107046,0.0
TXN107047,0.0
TXN107048,
TXN107049,0.0
TXN107050,0.0
TXN107051,0.0
TXN107052,0.0
TXN107053,0.0
TXN107054,0.0
TXN107055,0.0
TXN107056,0.0
TXN107057,0.0
TXN107058,0.0
TXN107059,0.0
TXN107060,0.0
TXN107061,0.0
TXN107062,0.0
TXN107063,0.0
TXN107064,0.0
TXN107065,0.0
TXN107066,0.0
TXN107067,0.0
TXN107068,1.0
TXN107069,0.0
TXN107070,0.0
TXN107071,0.0
TXN107072,0.0
TXN107073,0.0
TXN107074,
TXN107075,0.0
TXN107076,0.0
TXN107077,0.0
TXN107078,0.0
TXN107079,0.0
TXN107080,0.0
TXN107081,0.0
TXN107082,0.0
TXN107083,0.0
TXN107084,0.0
TXN107085,0.0
TXN107086,0.0
TXN107087,0.0
TXN107088,0.0
TXN107089,0.0
TXN107090,0.0
TXN107091,1.0
TXN107092,0.0
TXN107093,0.0
TXN107094,0.0
TXN107095,0.0
TXN107096,0.0
TXN107097,0.0
TXN107098,0.0
TXN107099,1.0
TXN107100,0.0
TXN107101,0.0
TXN107102,0.0
TXN107103,0.0
TXN107104,0.0
TXN107105,0.0
TXN107106,0.0
TXN107107,0.0
TXN107108,0.0
TXN107109,0.0
TXN107110,0.0
TXN107111,0.0
TXN107112,0.0
TXN107113,0.0
TXN107114,0.0
TXN107115,0.0
TXN107116,1.0
TXN107117,0.0
TXN107118,0.0
TXN107119,0.0
TXN107120,0.0
TXN107121,0.0
TXN107122,0.0
TXN107123,1.0
TXN107124,0.0
TXN107125,0.0
TXN107126,0.0
TXN107127,0.0
TXN107128,0.0
TXN107129,0.0
TXN107130,0.0
TXN107131,1.0
TXN107132,0.0
TXN107133,0.0
TXN107134,0.0
TXN107135,0.0
TXN107136,0.0
TXN107137,1.0
TXN107138,0.0
TXN107139,0.0
TXN107140,0.0
TXN107141,0.0
TXN107142,0.0
TXN107143,0.0
TXN107144,0.0
TXN107145,0.0
TXN107146,
TXN107147,0.0
TXN107148,0.0
TXN107149,0.0
TXN107150,0.0
TXN107151,0.0
TXN107152,0.0
TXN107153,1.0
TXN107154,0.0
TXN107155,0.0
TXN107156,0.0
TXN107157,0.0
TXN107158,0.0
TXN107159,0.0
TXN107160,0.0
TXN107161,0.0
TXN107162,0.0
TXN107163,0.0
TXN107164,0.0
TXN107165,0.0
TXN107166,0.0
TXN107167,0.0
TXN107168,0.0
TXN107169,0.0
TXN107170,0.0
TXN107171,0.0
TXN107172,0.0
TXN107173,0.0
TXN107174,0.0
TXN107175,0.0
TXN107176,0.0
TXN107177,0.0
TXN107178,0.0
TXN107179,0.0
TXN107180,0.0
TXN107181,0.0
TXN107182,0.0
TXN107183,0.0
TXN107184,0.0
TXN107185,
TXN107186,0.0
TXN107187,0.0
TXN107188,0.0
TXN107189,0.0
TXN107190,0.0
TXN107191,1.0
TXN107192,0.0
TXN107193,0.0
TXN107194,0.0
TXN107195,0.0
TXN107196,0.0
TXN107197,0.0
TXN107198,0.0
TXN107199,1.0
TXN107200,0.0
TXN107201,0.0
TXN107202,0.0
TXN107203,0.0
TXN107204,0.0
TXN107205,0.0
TXN107206,0.0
TXN107207,0.0
TXN107208,0.0
TXN107209,0.0
TXN107210,0.0
TXN107211,0.0
TXN107212,0.0
TXN107213,0.0
TXN107214,0.0
TXN107215,0.0
TXN107216,0.0
TXN107217,0.0
TXN107218,0.0
TXN107219,0.0
TXN107220,0.0
TXN107221,0.0
TXN107222,0.0
TXN107223,0.0
TXN107224,0.0
TXN107225,0.0
TXN107226,1.0
TXN107227,0.0
TXN107228,0.0
TXN107229,0.0
TXN107230,0.0
TXN107231,1.0
TXN107232,0.0
TXN107233,0.0
TXN107234,0.0
TXN107235,0.0
TXN107236,0.0
TXN107237,0.0
TXN107238,0.0
TXN107239,0.0
TXN107240,0.0
TXN107241,0.0
TXN107242,
TXN107243,0.0
TXN107244,0.0
TXN107245,0.0
TXN107246,1.0
TXN107247,0.0
TXN107248,
TXN107249,0.0
TXN107250,0.0
TXN107251,0.0
TXN107252,0.0
TXN107253,0.0
TXN107254,0.0
TXN107255,0.0
TXN107256,0.0
TXN107257,0.0
TXN107258,1.0
TXN107259,0.0
TXN107260,0.0
TXN107261,1.0
TXN107262,0.0
TXN107263,1.0
TXN107264,0.0
TXN107265,0.0
TXN107266,0.0
TXN107267,0.0
TXN107268,0.0
TXN107269,1.0
TXN107270,1.0
TXN107271,0.0
TXN107272,0.0
TXN107273,0.0
TXN107274,0.0
TXN107275,0.0
TXN107276,0.0
TXN107277,
TXN107278,0.0
TXN107279,0.0
TXN107280,1.0
TXN107281,0.0
TXN107282,0.0
TXN107283,0.0
TXN107284,0.0
TXN107285,0.0
TXN107286,0.0
TXN107287,0.0
TXN107288,0.0
TXN107289,0.0
TXN107290,0.0
TXN107291,0.0
